,AGREEMENT_RK,ID_CLIENT,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
13049,73826560,106817419,0,46,1,0,1,0,0,7000.0,1,0.0
13050,73826710,106817420,0,51,1,0,1,2,0,7500.0,2,1.0
13051,73826822,106817421,0,40,1,0,1,1,1,10000.0,1,0.0
13052,73826946,106817422,0,30,1,0,1,2,2,11000.0,1,0.0
13053,73827016,106817423,0,49,1,0,1,1,1,8000.0,2,1.0
13054,73827145,106817424,0,56,0,1,1,2,0,11000.0,1,0.0
13055,73827263,106817425,0,62,1,1,1,1,0,15000.0,2,1.0
13056,73827277,106817426,0,58,1,1,1,0,0,23000.0,1,0.0
13057,73827303,106817427,1,30,1,0,1,1,1,6000.0,1,0.0
13058,73827460,106817428,0,30,1,0,0,1,1,15000.0,1,0.0
13059,73827779,106817429,0,22,1,0,1,0,0,9000.0,1,0.0
13060,73827857,106817430,0,46,1,0,1,0,0,10000.0,1,0.0
13061,73827885,106817431,0,46,1,0,1,2,1,15000.0,1,0.0
13062,73827953,106817432,0,27,1,0,0,2,2,5800.0,1,1.0
13063,73828093,106817433,0,35,1,0,1,1,1,10000.0,1,0.0
13064,73828134,106817434,0,34,1,0,0,1,1,15000.0,1,0.0
13065,73828143,106817435,0,56,1,1,1,2,0,16000.0,2,0.0
13066,73828378,106817436,0,50,1,0,1,1,0,11000.0,2,1.0
13067,73828421,106817437,0,43,1,0,1,3,1,6000.0,1,0.0
13068,73828477,106817438,0,57,0,1,1,3,0,9200.0,1,0.0
13069,73828582,106817439,0,40,1,0,1,1,1,12000.0,1,0.0
13070,73828623,106817440,0,22,1,0,1,1,1,8000.0,1,1.0
13071,73828742,106817441,0,38,1,0,0,2,2,14000.0,1,1.0
13072,73828754,106817442,0,59,1,0,1,0,0,18000.0,1,0.0
13073,73828994,106817443,0,53,1,0,1,3,1,23000.0,1,0.0
13074,73829000,106817444,0,26,1,0,0,1,1,20000.0,2,1.0
13075,73829037,106817445,0,47,1,0,0,0,0,10000.0,1,0.0
13076,73829334,106817446,0,26,1,0,1,1,1,8000.0,2,1.0
13077,73829552,106817447,1,42,1,0,1,2,1,15000.0,1,0.0
13078,73829630,106817448,0,65,1,1,1,0,0,11000.0,1,0.0
13079,73829735,106817449,0,50,1,0,1,2,2,12000.0,1,0.0
13080,73829761,106817450,0,38,1,0,1,2,2,7000.0,1,1.0
13081,73829769,106817451,0,55,0,1,1,4,0,5000.0,1,0.0
13082,73829778,106817452,0,51,0,1,0,1,0,4330.0,1,0.0
13083,73829974,106817453,0,24,1,0,1,0,0,10000.0,1,0.0
13084,73830022,106817454,0,55,0,1,1,1,1,7101.0,1,0.0
13085,73830225,106817455,0,45,1,0,1,2,1,10000.0,1,0.0
13086,73830243,106817456,1,47,1,0,1,0,0,10000.0,1,0.0
13087,73830281,106817457,1,35,1,0,1,2,2,15000.0,1,0.0
13088,73830326,106817458,0,38,1,0,0,1,1,20000.0,3,2.0
13089,73830459,106817459,0,24,1,0,1,0,0,10000.0,1,0.0
13090,73830621,106817460,0,38,1,0,0,1,1,12000.0,1,0.0
13091,73830717,106817461,0,37,1,0,0,1,1,9000.0,2,1.0
13092,73830743,106817462,0,29,1,0,1,1,1,25000.0,1,0.0
13093,73830782,106817463,1,34,1,0,0,2,3,16000.0,1,0.0
13094,73830909,106817464,1,40,1,0,1,2,2,10000.0,2,1.0
13095,73831004,106817465,0,25,1,0,0,0,0,20000.0,1,0.0
13096,73831089,106817466,0,35,1,0,1,2,2,12000.0,2,1.0
13097,73831204,106817467,0,37,1,0,1,1,1,9500.0,3,2.0
13098,73831318,106817468,0,25,1,0,1,0,0,23000.0,1,0.0
13099,73831460,106817469,0,49,1,0,1,0,0,11000.0,1,0.0
13100,73831690,106817470,1,24,1,0,1,1,1,9000.0,1,1.0
13101,73832234,106817471,0,56,0,1,1,0,0,15000.0,1,0.0
13102,73832333,106817472,0,54,0,1,1,3,0,5000.0,4,3.0
13103,73832495,106817473,0,62,0,1,0,1,0,11000.0,1,0.0
13104,73832750,106817474,0,40,1,0,1,1,0,12000.0,1,0.0
13105,73832846,106817475,0,28,1,0,0,0,0,13000.0,1,0.0
13106,73832889,106817476,0,24,1,0,1,0,0,7000.0,1,0.0
13107,73832944,106817477,0,56,0,1,1,1,0,8000.0,2,1.0
13108,73832983,106817478,0,36,1,0,1,1,1,10000.0,1,0.0
13109,73833083,106817479,0,38,1,0,0,3,3,8000.0,1,0.0
13110,73833192,106817480,0,42,0,1,1,1,0,10000.0,1,0.0
13111,73833254,106817481,1,58,0,1,1,0,0,20000.0,1,0.0
13112,73833420,106817482,1,35,1,0,1,1,1,20000.0,1,0.0
13113,73833428,106817483,0,24,1,0,1,0,0,8000.0,1,0.0
13114,73833430,106817484,0,55,1,0,0,0,0,20000.0,1,0.0
13115,73833445,106817485,0,50,1,0,0,7,7,24000.0,1,0.0
13116,73833493,106817486,0,57,1,0,1,2,0,14000.0,2,2.0
13117,73833554,106817487,0,57,0,1,1,1,1,8700.0,3,2.0
13118,73834145,106817488,1,26,1,0,1,0,0,25000.0,1,0.0
13119,73834216,106817489,0,33,1,0,1,2,2,7000.0,1,0.0
13120,73834561,106817490,0,51,1,0,1,1,0,14000.0,1,0.0
13121,73834622,106817491,0,52,1,0,1,2,0,20000.0,1,0.0
13122,73835084,106817492,0,34,1,1,1,1,0,17800.0,1,0.0
13123,73835263,106817493,0,29,1,0,1,1,1,12000.0,2,1.0
13124,73835501,106817494,1,32,1,0,1,2,2,15000.0,1,0.0
13125,73835565,106817495,0,52,1,0,1,0,0,35000.0,1,0.0
13126,73835674,106817496,0,59,0,1,1,2,1,17500.0,1,0.0
13127,73835698,106817497,0,34,1,0,1,2,2,8500.0,1,0.0
13128,73835882,106817498,1,33,1,0,1,2,2,8900.0,1,0.0
13129,73836002,106817499,0,62,1,1,0,0,0,13000.0,2,1.0
13130,73836003,106817500,0,24,1,0,0,0,0,8000.0,2,1.0
13131,73836162,106817501,0,24,1,0,1,0,0,9500.0,2,0.0
13132,73836615,106817502,1,31,1,0,1,0,0,25000.0,1,0.0
13133,73836623,106817503,0,23,1,0,1,0,0,12000.0,1,0.0
13134,73836891,106817504,1,32,1,0,1,2,2,10000.0,1,0.0
13135,73836902,106817505,0,42,1,0,1,1,0,13000.0,2,1.0
13136,73837052,106817506,0,24,1,0,1,1,1,6000.0,1,0.0
13137,73837232,106817507,0,55,1,1,1,0,0,13000.0,2,2.0
13138,73837410,106817508,0,44,1,0,1,1,1,8500.0,3,2.0
13139,73837519,106817509,0,41,1,0,0,0,0,15000.0,1,0.0
13140,73838088,106817510,0,47,1,0,1,1,0,9000.0,1,0.0
13141,73838107,106817511,0,42,1,0,0,0,0,7500.0,1,0.0
13142,73838132,106817512,0,24,1,0,1,1,1,12000.0,1,1.0
13143,73838186,106817513,0,28,1,0,0,0,0,13000.0,1,1.0
13144,73838596,106817514,0,25,1,0,1,1,1,9000.0,1,0.0
13145,73838698,106817515,0,38,1,0,1,1,1,28000.0,2,1.0
13146,73838728,106817516,0,49,1,0,1,2,0,11000.0,2,1.0
13147,73838744,106817517,0,55,1,0,1,2,0,9000.0,1,0.0
13148,73838773,106817518,0,32,1,0,1,0,0,25000.0,1,0.0
13149,73838854,106817519,0,35,1,0,1,1,1,8000.0,2,1.0
13150,73839223,106817520,0,49,1,0,0,2,1,25000.0,1,0.0
13151,73839278,106817521,0,37,1,0,1,2,2,8000.0,1,1.0
13152,73839436,106817522,0,53,1,1,1,1,1,9000.0,2,1.0
13153,73839474,106817523,0,27,1,0,0,1,1,16000.0,1,0.0
13154,73839622,106817524,0,26,1,0,1,1,1,10000.0,1,0.0
13155,73839680,106817525,0,47,1,0,0,0,0,12000.0,3,2.0
13156,73839719,106817526,0,24,1,0,1,0,0,15000.0,1,0.0
13157,73839746,106817527,0,45,1,0,0,2,2,20000.0,2,2.0
13158,73839803,106817528,0,35,1,0,1,2,2,10000.0,2,2.0
13159,73839917,106817529,1,50,1,0,1,0,0,24000.0,2,1.0
13160,73839918,106817530,0,47,1,0,1,1,0,10000.0,1,0.0
13161,73840069,106817531,0,57,1,1,1,1,0,10000.0,1,0.0
13162,73840103,106817532,0,28,1,0,1,1,1,12000.0,2,1.0
13163,73840141,106817533,0,26,1,0,1,0,0,12000.0,1,0.0
13164,73840362,106817534,0,41,1,0,1,2,2,8500.0,2,1.0
13165,73840454,106817535,0,24,1,0,1,0,0,8000.0,1,0.0
13166,73840646,106817536,0,48,1,0,0,0,0,25000.0,1,0.0
13167,73840661,106817537,0,42,1,0,1,3,1,8000.0,1,0.0
13168,73840692,106817538,0,61,1,1,1,0,0,15000.0,3,2.0
13169,73841023,106817539,0,25,1,0,1,2,2,15000.0,1,0.0
13170,73841428,106817540,0,34,1,0,1,3,2,16000.0,1,0.0
13171,73841490,106817541,1,36,1,0,1,2,2,12000.0,1,1.0
13172,73841670,106817542,0,56,0,1,1,2,0,9000.0,2,1.0
13173,73841891,106817543,0,59,0,1,1,0,0,15000.0,1,0.0
13174,73841937,106817544,0,35,1,0,0,2,2,20000.0,1,0.0
13175,73841943,106817545,0,58,1,1,1,1,0,15000.0,1,0.0
13176,73841970,106817546,1,52,1,0,0,0,0,10000.0,2,2.0
13177,73841979,106817547,0,48,1,0,1,1,0,18000.0,1,0.0
13178,73842026,106817548,0,37,1,0,1,1,1,20000.0,1,0.0
13179,73842151,106817549,0,33,1,0,0,2,2,25000.0,1,0.0
13180,73842160,106817550,1,24,1,0,1,0,0,10000.0,2,0.0
13181,73842162,106817551,0,59,1,0,0,3,1,8000.0,1,0.0
13182,73842543,106817552,0,54,1,0,1,2,0,11000.0,1,0.0
13183,73842596,106817553,0,56,0,1,1,3,0,10000.0,1,0.0
13184,73842682,106817554,0,24,1,0,1,2,0,12000.0,1,0.0
13185,73842839,106817555,0,46,1,0,1,1,0,17000.0,2,0.0
13186,73842876,106817556,0,61,0,1,1,3,0,9000.0,1,0.0
13187,73842924,106817557,0,42,1,0,1,1,0,15000.0,3,2.0
13188,73843009,106817558,0,37,1,0,1,1,0,20000.0,1,0.0
13189,73843428,106817559,1,42,1,0,1,2,1,9000.0,1,1.0
13190,73843433,106817560,0,29,1,0,0,2,2,10000.0,1,1.0
13191,73843592,106817561,0,37,1,0,1,0,0,11000.0,1,0.0
13192,73843618,106817562,1,26,1,0,0,0,0,16700.0,1,0.0
13193,73843648,106817563,1,36,1,0,1,2,2,8000.0,1,0.0
13194,73843992,106817564,0,43,1,0,1,2,2,10000.0,1,0.0
13195,73844260,106817565,0,54,1,0,1,1,0,9000.0,1,0.0
13196,73844427,106817566,0,54,1,0,0,0,0,15000.0,1,0.0
13197,73844552,106817567,1,43,1,0,1,3,2,8000.0,1,0.0
13198,73844569,106817568,0,50,1,0,1,0,0,13000.0,2,1.0
13199,73844606,106817569,0,46,1,0,1,0,0,4340.0,1,0.0
13200,73844827,106817570,0,49,1,0,1,2,0,7000.0,1,0.0
13201,73844833,106817571,0,59,0,1,1,0,0,14000.0,1,0.0
13202,73844913,106817572,1,24,1,0,1,0,0,11000.0,1,0.0
13203,73844919,106817573,0,22,1,0,0,0,0,6500.0,1,0.0
13204,73845011,106817574,1,29,1,0,0,1,1,23000.0,1,0.0
13205,73845037,106817575,0,55,1,0,0,2,2,13000.0,1,0.0
13206,73845175,106817576,0,57,1,1,0,2,0,30000.0,1,0.0
13207,73845184,106817577,0,48,1,0,1,2,0,14000.0,1,0.0
13208,73845408,106817578,0,44,1,0,1,1,1,8200.0,1,0.0
13209,73845416,106817579,0,58,1,0,1,1,0,16000.0,2,1.0
13210,73845471,106817580,1,23,1,0,1,1,1,25000.0,1,0.0
13211,73845508,106817581,0,55,1,0,1,0,0,15000.0,1,0.0
13212,73845638,106817582,1,45,1,0,1,2,0,8000.0,1,0.0
13213,73845731,106817583,0,52,0,1,1,0,0,8400.0,1,0.0
13214,73845798,106817584,0,34,1,0,0,2,2,10000.0,1,0.0
13215,73845817,106817585,0,41,1,0,1,0,0,7000.0,1,0.0
13216,73845860,106817586,0,61,0,1,1,10,0,7300.0,1,1.0
13217,73845923,106817587,0,42,1,0,1,2,2,15000.0,1,0.0
13218,73846007,106817588,0,56,0,1,1,0,0,11500.0,1,0.0
13219,73846119,106817589,0,52,1,0,1,2,0,15000.0,1,0.0
13220,73846208,106817590,0,54,1,0,1,1,0,12000.0,2,1.0
13221,73846209,106817591,0,51,1,0,1,0,0,10000.0,1,0.0
13222,73846373,106817592,0,58,0,1,1,2,0,7200.0,1,0.0
13223,73846507,106817593,0,47,1,0,1,2,1,13000.0,1,0.0
13224,73846594,106817594,0,30,1,0,1,1,1,11000.0,1,0.0
13225,73846646,106817595,0,39,1,0,1,1,0,4500.0,1,0.0
13226,73846672,106817596,0,45,1,0,0,2,1,18000.0,1,0.0
13227,73846743,106817597,0,29,1,0,0,0,0,13500.0,1,0.0
13228,73846819,106817598,0,38,1,0,0,2,2,11000.0,2,1.0
13229,73846864,106817599,0,48,1,0,1,2,0,12000.0,1,0.0
13230,73846980,106817600,0,22,1,0,1,0,0,10000.0,1,1.0
13231,73847274,106817601,0,45,1,0,1,2,2,12000.0,2,1.0
13232,73847292,106817602,0,29,1,0,1,1,1,4000.0,1,0.0
13233,73847366,106817603,0,34,1,0,1,2,2,19000.0,1,0.0
13234,73847529,106817604,0,24,1,0,1,0,0,8000.0,1,1.0
13235,73847656,106817605,0,46,1,0,1,1,1,8000.0,1,0.0
13236,73847681,106817606,0,22,1,0,0,0,0,12000.0,2,0.0
13237,73847684,106817607,0,27,1,0,0,1,1,17000.0,1,0.0
13238,73847704,106817608,0,51,0,1,1,0,0,5000.0,1,0.0
13239,73847748,106817609,0,27,1,0,1,1,1,19000.0,1,1.0
13240,73847749,106817610,0,45,1,0,1,2,2,8000.0,1,0.0
13241,73847845,106817611,1,42,1,0,1,0,0,15000.0,1,0.0
13242,73847984,106817612,0,36,1,0,1,2,2,10000.0,1,0.0
13243,73848061,106817613,0,59,0,1,1,2,0,8000.0,1,0.0
13244,73848128,106817614,0,61,0,1,1,2,0,5100.0,1,0.0
13245,73848343,106817615,0,34,1,0,0,3,3,12000.0,1,0.0
13246,73848577,106817616,0,59,1,1,1,0,0,15000.0,1,0.0
13247,73848706,106817617,0,30,1,0,0,2,2,16000.0,1,0.0
13248,73848954,106817618,0,37,1,0,1,1,1,8500.0,1,1.0
13249,73849013,106817619,1,58,1,0,1,0,0,18000.0,1,0.0
13250,73849095,106817620,0,24,1,0,1,0,0,11000.0,1,0.0
13251,73849233,106817621,0,36,1,0,0,2,2,14000.0,2,1.0
13252,73849268,106817622,0,49,1,1,0,2,0,15000.0,2,0.0
13253,73849272,106817623,0,26,1,0,0,1,1,9000.0,2,1.0
13254,73849312,106817624,0,32,1,0,0,2,2,15200.0,1,1.0
13255,73849376,106817625,1,48,1,0,1,2,0,25000.0,2,1.0
13256,73849553,106817626,0,47,1,0,0,3,1,20000.0,2,1.0
13257,73849823,106817627,0,44,1,0,1,0,0,9500.0,2,0.0
13258,73850000,106817628,0,58,0,1,1,0,0,8000.0,1,0.0
13259,73850062,106817629,0,32,1,0,0,2,2,18000.0,2,2.0
13260,73850084,106817630,0,42,1,0,1,2,1,8000.0,1,0.0
13261,73850136,106817631,0,41,1,0,1,0,0,11000.0,1,0.0
13262,73850325,106817632,0,56,1,1,1,4,0,20000.0,1,0.0
13263,73850403,106817633,0,56,1,0,1,2,0,14000.0,1,0.0
13264,73850417,106817634,0,51,1,0,1,4,0,16000.0,2,1.0
13265,73850587,106817635,0,39,1,0,1,1,1,15000.0,1,0.0
13266,73850835,106817636,1,54,1,1,1,4,1,16800.0,1,0.0
13267,73851004,106817637,0,57,0,1,1,0,0,9000.0,1,0.0
13268,73851547,106817638,0,30,1,0,0,1,1,8000.0,2,0.0
13269,74008548,106817639,0,56,0,1,1,0,0,5000.0,1,0.0
13270,74008610,106817640,0,54,0,1,1,0,0,5500.0,1,0.0
13271,74009178,106817641,1,38,1,0,1,2,2,6000.0,1,0.0
13272,74009363,106817642,0,60,0,1,1,2,0,6200.0,1,1.0
13273,74009424,106817643,0,57,0,1,1,0,0,7000.0,1,0.0
13274,74009428,106817644,0,23,1,0,0,0,0,18000.0,1,0.0
13275,74009434,106817645,0,48,0,1,1,0,0,4000.0,2,2.0
13276,74009711,106817646,0,37,1,0,1,1,1,4700.0,2,1.0
13277,74009794,106817647,0,39,1,0,1,0,0,6000.0,1,0.0
13278,74009904,106817648,0,27,1,0,1,1,1,30000.0,2,2.0
13279,74009947,106817649,0,22,1,0,1,1,1,5500.0,1,0.0
13280,74010090,106817650,0,30,1,0,0,0,0,5000.0,1,0.0
13281,74010153,106817651,0,50,1,0,1,3,0,7000.0,1,0.0
13282,74010507,106817652,0,58,0,1,1,0,0,6000.0,1,0.0
13283,74010571,106817653,0,27,1,0,1,0,0,7000.0,2,1.0
13284,74010709,106817654,0,49,1,0,1,0,0,6000.0,1,0.0
13285,74010754,106817655,0,32,1,0,1,1,0,7000.0,1,0.0
13286,74010786,106817656,0,44,0,1,0,2,2,6500.0,3,2.0
13287,74011091,106817657,0,30,1,0,1,2,2,6000.0,2,0.0
13288,74011437,106817658,0,47,1,0,1,2,0,6500.0,2,1.0
13289,74011975,106817659,0,54,1,0,1,2,0,4000.0,1,0.0
13290,74012446,106817660,0,46,1,0,1,0,0,5600.0,1,0.0
13291,74012647,106817661,0,55,0,1,1,0,0,5000.0,1,1.0
13292,74012691,106817662,0,40,1,0,1,2,1,5000.0,2,1.0
13293,74012694,106817663,0,58,0,1,1,3,0,6500.0,1,0.0
13294,74013067,106817664,0,56,0,1,1,2,0,6400.0,1,1.0
13295,74013278,106817665,0,63,0,1,0,0,0,5000.0,2,1.0
13296,74013308,106817666,0,44,1,0,1,2,1,5000.0,1,1.0
13297,74013367,106817667,0,41,1,0,1,2,1,7000.0,2,0.0
13298,74013559,106817668,0,40,1,0,1,3,3,6000.0,1,0.0
13299,74013630,106817669,0,58,0,1,1,1,1,6000.0,1,0.0
13300,74013743,106817670,0,24,1,0,0,0,0,18000.0,2,1.0
13301,74013792,106817671,0,61,0,1,1,2,0,8900.0,1,1.0
13302,74013919,106817672,0,35,1,0,1,2,2,4500.0,2,0.0
13303,74014256,106817673,0,36,1,0,0,2,2,7000.0,3,2.0
13304,74014638,106817674,0,62,0,1,0,2,0,7000.0,1,0.0
13305,74014892,106817675,0,47,1,0,1,0,0,6000.0,1,0.0
13306,74015000,106817676,0,57,0,1,1,0,0,5200.0,1,0.0
13307,74015050,106817677,0,24,1,0,1,0,0,6000.0,1,1.0
13308,74015143,106817678,0,45,1,0,1,2,0,6000.0,1,0.0
13309,74015150,106817679,0,26,1,0,1,1,1,7000.0,1,0.0
13310,74015293,106817680,0,26,1,0,1,1,1,6000.0,1,0.0
13311,74015848,106817681,1,41,1,0,1,5,6,14000.0,1,0.0
13312,74016055,106817682,0,56,0,1,1,0,0,5000.0,3,2.0
13313,74016091,106817683,0,25,1,0,1,1,1,16500.0,1,0.0
13314,74016174,106817684,0,55,1,0,1,2,0,17000.0,1,1.0
13315,74016211,106817685,0,26,1,0,1,0,0,6800.0,2,1.0
13316,74016422,106817686,0,36,1,0,0,0,0,6500.0,2,0.0
13317,74016494,106817687,0,23,1,0,1,0,0,7000.0,1,0.0
13318,74016516,106817688,0,58,0,1,1,2,0,6000.0,1,0.0
13319,74016587,106817689,0,24,1,0,1,0,0,7000.0,1,0.0
13320,74016924,106817690,0,55,1,0,0,3,1,15000.0,3,2.0
13321,74017407,106817691,0,56,0,1,1,3,0,5000.0,1,0.0
13322,74017465,106817692,0,38,1,0,1,1,2,7000.0,2,1.0
13323,74017623,106817693,0,46,0,1,1,1,1,5000.0,1,0.0
13324,74017708,106817694,0,24,1,0,1,2,2,4500.0,1,0.0
13325,74017873,106817695,0,48,1,0,1,1,0,7000.0,1,1.0
13326,74017970,106817696,0,65,0,1,1,1,0,6500.0,1,0.0
13327,74018034,106817697,0,41,1,0,1,0,0,6000.0,1,0.0
13328,74018337,106817698,0,57,0,1,1,3,0,5000.0,1,1.0
13329,74018454,106817699,0,56,0,1,0,2,0,4500.0,2,2.0
13330,74018596,106817700,1,30,1,0,1,1,1,6500.0,2,2.0
13331,74018598,106817701,0,60,0,1,1,5,0,5500.0,1,0.0
13332,74018665,106817702,0,58,0,1,1,3,0,2800.0,2,2.0
13333,74018749,106817703,0,58,1,0,1,5,0,6500.0,1,0.0
13334,74018836,106817704,0,39,1,0,0,1,1,7000.0,1,0.0
13335,74018912,106817705,0,23,1,0,1,2,2,7000.0,1,0.0
13336,74018964,106817706,0,22,1,0,1,0,0,18000.0,1,1.0
13337,74019280,106817707,0,51,1,0,1,4,1,7000.0,1,0.0
13338,74019327,106817708,0,56,0,1,1,4,0,6500.0,1,0.0
13339,74019472,106817709,0,58,1,0,1,1,0,7000.0,3,2.0
13340,74019807,106817710,0,41,1,0,1,1,1,6000.0,1,0.0
13341,74020072,106817711,1,37,1,0,1,2,2,7000.0,1,0.0
13342,74020079,106817712,0,56,0,1,1,0,0,6000.0,1,0.0
13343,74020284,106817713,0,50,1,0,1,0,0,6000.0,1,0.0
13344,74020376,106817714,1,38,1,0,1,1,1,6500.0,2,1.0
13345,74020618,106817715,0,23,1,0,1,1,1,5300.0,1,0.0
13346,74020689,106817716,0,48,1,0,1,1,1,5000.0,1,0.0
13347,74021155,106817717,0,52,1,0,1,2,0,6000.0,1,1.0
13348,74021239,106817718,0,56,0,1,1,0,0,5000.0,1,1.0
13349,74021243,106817719,0,60,0,1,1,2,0,6000.0,1,0.0
13350,74021255,106817720,0,30,1,0,1,1,1,6400.0,2,1.0
13351,74021267,106817721,0,56,0,1,1,2,0,5500.0,1,0.0
13352,74021370,106817722,0,63,0,1,1,2,0,6000.0,2,1.0
13353,74021383,106817723,1,28,1,0,1,0,0,30000.0,1,0.0
13354,74021385,106817724,0,56,0,1,1,1,0,4700.0,1,0.0
13355,74021431,106817725,0,41,1,0,1,1,1,7000.0,2,1.0
13356,74021439,106817726,0,50,1,0,1,0,0,4000.0,1,0.0
13357,74021450,106817727,0,62,0,1,1,1,0,6000.0,1,0.0
13358,74021700,106817728,0,25,1,0,1,1,1,7000.0,1,0.0
13359,74022414,106817729,0,26,1,0,1,0,0,8000.0,1,0.0
13360,74022444,106817730,0,22,1,0,1,0,0,6000.0,1,1.0
13361,74022504,106817731,0,61,0,1,1,0,0,7000.0,4,3.0
13362,74022665,106817732,0,25,1,0,1,1,1,27000.0,1,0.0
13363,74022669,106817733,0,52,1,1,1,1,1,7000.0,1,0.0
13364,74022746,106817734,0,40,0,1,0,2,2,6500.0,1,0.0
13365,74023108,106817735,0,26,1,0,1,0,0,7000.0,1,0.0
13366,74023158,106817736,0,46,1,0,1,2,1,6000.0,1,0.0
13367,74023406,106817737,0,53,1,0,1,2,0,6000.0,2,1.0
13368,74023984,106817738,0,36,1,0,1,1,1,6100.0,1,0.0
13369,74024139,106817739,1,39,1,0,1,0,0,6000.0,1,0.0
13370,74024140,106817740,0,65,0,1,1,0,0,7000.0,1,0.0
13371,74024210,106817741,0,58,1,1,1,2,0,6000.0,1,0.0
13372,74024425,106817742,0,57,0,1,1,0,0,5200.0,1,0.0
13373,74024688,106817743,0,63,0,1,1,0,0,5000.0,2,1.0
13374,74025065,106817744,0,24,1,0,1,1,1,6200.0,1,0.0
13375,74025585,106817745,1,62,1,1,1,3,0,9200.0,1,0.0
13376,74025678,106817746,0,41,1,0,1,2,2,7000.0,1,0.0
13377,74025823,106817747,0,53,0,1,1,7,1,4400.0,1,0.0
13378,74025983,106817748,0,46,1,0,1,0,0,5700.0,1,0.0
13379,74026161,106817749,0,64,0,1,1,0,0,7000.0,1,0.0
13380,74026292,106817750,0,26,1,0,0,1,1,6000.0,2,2.0
13381,74026385,106817751,0,33,1,0,0,2,2,7000.0,1,1.0
13382,74026503,106817752,0,34,1,0,1,1,1,6000.0,5,3.0
13383,74026996,106817753,0,55,1,0,1,0,0,10000.0,1,0.0
13384,74027246,106817754,0,60,0,1,0,0,0,4500.0,1,0.0
13385,74027594,106817755,0,56,0,1,1,0,0,7000.0,2,1.0
13386,74027662,106817756,0,60,0,1,1,0,0,6100.0,1,0.0
13387,74027840,106817757,0,33,1,0,1,2,2,7000.0,1,0.0
13388,74027905,106817758,0,27,1,0,0,1,2,7000.0,1,0.0
13389,74028155,106817759,0,62,0,1,0,3,0,7220.0,1,1.0
13390,74028160,106817760,0,22,1,0,1,1,1,4300.0,1,0.0
13391,74028167,106817761,0,45,1,0,1,0,0,7000.0,1,0.0
13392,74028224,106817762,0,59,0,1,1,0,0,6000.0,1,0.0
13393,74028707,106817763,0,46,1,0,1,2,0,7000.0,1,1.0
13394,74029046,106817764,0,53,1,0,1,0,0,5000.0,1,1.0
13395,74029277,106817765,1,42,1,0,1,1,0,7000.0,1,0.0
13396,74030009,106817766,0,24,1,0,1,1,1,6000.0,1,1.0
13397,74030213,106817767,0,37,1,0,0,1,2,7000.0,1,1.0
13398,74030321,106817768,0,43,1,0,1,0,0,6000.0,1,0.0
13399,74030567,106817769,0,50,0,1,0,1,0,7000.0,1,0.0
13400,74030880,106817770,0,62,0,1,1,0,0,5100.0,2,1.0
13401,74030968,106817771,0,28,1,0,1,0,0,7000.0,1,0.0
13402,74031333,106817772,0,42,1,0,1,1,1,5300.0,2,2.0
13403,74031443,106817773,0,30,1,0,1,0,0,7200.0,3,2.0
13404,74031460,106817774,0,38,1,0,1,2,2,7000.0,1,0.0
13405,74031480,106817775,0,61,0,1,1,0,0,24000.0,1,0.0
13406,74031589,106817776,0,62,0,1,1,0,0,7000.0,2,1.0
13407,74031633,106817777,0,52,0,1,1,0,0,4500.0,1,0.0
13408,74031709,106817778,0,36,1,0,1,2,2,4500.0,1,1.0
13409,74031730,106817779,0,61,0,1,1,1,0,5000.0,2,1.0
13410,74031928,106817780,0,54,1,0,1,0,0,7000.0,1,0.0
13411,74032072,106817781,1,24,1,0,1,0,0,8000.0,1,0.0
13412,74032221,106817782,0,43,1,0,1,2,2,7600.0,1,0.0
13413,74032342,106817783,0,37,1,0,1,2,2,4500.0,2,0.0
13414,74032725,106817784,0,60,0,1,1,2,0,6500.0,1,0.0
13415,74032800,106817785,0,31,1,0,1,1,1,6000.0,2,1.0
13416,74032939,106817786,0,28,1,0,1,1,1,5000.0,2,2.0
13417,74033231,106817787,0,51,1,0,1,0,0,6000.0,1,0.0
13418,74033324,106817788,0,25,1,0,1,1,1,12000.0,2,1.0
13419,74033517,106817789,0,23,1,0,1,0,0,5000.0,1,0.0
13420,74033626,106817790,0,42,1,0,1,0,0,7000.0,1,0.0
13421,74033840,106817791,0,57,0,1,1,0,0,5500.0,1,1.0
13422,74033974,106817792,0,53,1,0,1,1,0,4300.0,1,0.0
13423,74034469,106817793,0,36,1,0,1,2,2,6000.0,2,1.0
13424,74034480,106817794,1,49,1,0,1,0,0,4500.0,1,0.0
13425,74035002,106817795,0,59,1,1,1,3,0,13500.0,2,1.0
13426,74035080,106817796,0,44,1,0,1,1,1,5000.0,2,1.0
13427,74035104,106817797,1,56,1,0,0,2,1,6000.0,1,0.0
13428,74035552,106817798,0,23,1,0,1,1,1,7000.0,1,1.0
13429,74035570,106817799,0,49,1,0,1,0,0,7000.0,1,0.0
13430,74035865,106817800,0,46,1,0,1,0,0,7000.0,3,2.0
13431,74035916,106817801,0,22,1,0,1,0,0,7000.0,1,0.0
13432,74035935,106817802,0,59,0,1,1,0,0,6000.0,1,0.0
13433,74035944,106817803,0,57,0,1,1,5,2,6000.0,1,0.0
